destination_id,edge_id,method,level,service,class,Class.keyword,class,Class.keyword,messageRealm,serviceAction,messageParams.subscriber,messageParams.calledMessageQueue,messageParams.type,messageParams.messageID,messageParams.correlationID,messageParams.transactionID,messageParams.originatingMS,messageParams.terminatingMS,serviceData.httpParams.statusCode,message_id_length,correlation_id_length,transaction_id_length
6496c858badc742d8ec3d053,6496c858badc742d8ec3d075,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,f62d797b-af12-41e9-b6be-2e58630ea7d8,0c6358ea714fd41df9fb948080a9a4ee,5c68a553-1498-4b0b-9106-8f358718866b:e2c92da3-2467-40cf-b3cc-258b68d57270,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d076,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,b08ab7b2-200f-4162-806d-b5c402a86769,0794872d7f9f7042a91ee29db5f3cb75,df87a551-232d-4b34-955e-2a5888f8289a:b112f152-95fe-4dc1-bd2e-68220551416e,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d077,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,2fe0ee9d-c5dc-41ef-b6b6-50df9014631a,06778814775090d1b9410601d2526bca,df87a551-232d-4b34-955e-2a5888f8289a:f8ecd854-7272-4300-9fc4-4ec6b4455d58,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d078,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,3a216cdf-745e-4f68-b8f7-26638276a654,e014760f924bb40520d40bb206643480,3db63263-a1ce-4d72-98b9-2a683b1c9a4d:e8fed1c2-8c68-4a1d-b889-1bcf35eba18c,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d079,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,50ff155c-401b-42a6-9533-38dcc34ace27,eb54463075353ccc1b4d05e2e6f85d82,3db63263-a1ce-4d72-98b9-2a683b1c9a4d:e4b0fbfc-d0a1-41bd-9117-04b8993857c7,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d07a,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,786a667a-9d41-4ff2-8a66-1c272c7a87ab,19101a1a3fc9a0a2c6b1e516351c225f,f21e929b-40f2-4c30-8ad2-eed4b36e1e13:bc297fcb-834c-4215-8350-13b0b24d754d,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d07b,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,69a9ab8a-7516-47bb-af51-00190d40b730,12bd897a193ca82f011565e6256ce8c9,f21e929b-40f2-4c30-8ad2-eed4b36e1e13:da1819a1-d9c1-47cd-a2c3-5121339b9938,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d07c,deserializeMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,27edc079-a88d-47c3-b044-12767089664a,e2c3af6034a59c2e2e287bdb31e759f5,bb8f4881-1d43-4819-bc8a-86365fc7f467:f7ad0ee6-b1c6-4c88-a913-99a45083dcd2,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d053,6496c858badc742d8ec3d07d,deserializeMessage,INTERNALTRACE,chatbroker,,,,,external,subscribe,ocxuaESEv0bNKKGu,cimchat-cimchat-69b5db986c-jpq2x,response,3227c05c-5fa5-465b-a7f2-de41e0e7de68,105a294e05a459af8d2f42fd64f8234c,bb8f4881-1d43-4819-bc8a-86365fc7f467:401ed951-46f4-46f0-a595-878ad9037ce1,cimchat,chatbroker,200,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d07f,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-swmvx,request,f22a17ee-06be-4697-b3d0-d9f5f1ea04ba,c226027d59706e8ecfb50820c700d4f8,1d33f9b4-59cf-4d71-866e-c8d821463cb6:5f88c2fa-1e3f-4957-909f-41882c44c0a7,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d080,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-swmvx,request,799e20b1-22fe-4fa9-ae93-2036626b3e12,4ab77b70dfaf56667922143463af987b,a6acb2ac-af0a-4968-9cb7-bd59e033701b:c35b027f-9ebb-4e30-81ed-b951e01d9bca,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d081,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-swmvx,request,71edc8f0-d488-4ce7-8270-d2fa9d827cb0,50adff5c0ae1b97c286330c0f2d4cbad,39b048dd-6fc9-4d72-a6c5-a717bfebab40:d8ad66d5-7944-4891-b260-37421767526f,chatbroker,cimchat,400,36,32,73
